;params;AIC;resid_sum
1889;(2, 1, 1, 2, 0, 1, 12);1563.1413235075142;1350135.581275085
1890;(2, 1, 1, 2, 0, 2, 12);1563.1413235075142;1375300.7726518929
1891;(2, 1, 1, 2, 0, 3, 12);1563.1413235075142;1390186.6006085342
1892;(2, 1, 1, 2, 1, 0, 12);1563.1413235075142;-742957.3328408966
1893;(2, 1, 1, 2, 1, 1, 12);1563.1413235075142;-747271.3728884144
1894;(2, 1, 1, 2, 1, 2, 12);1563.1413235075142;-701328.164399284
1895;(2, 1, 1, 2, 1, 3, 12);1563.1413235075142;-677701.1888011039
1896;(2, 1, 1, 2, 2, 0, 12);1563.1413235075142;-2306161.035330617
1897;(2, 1, 1, 2, 2, 1, 12);1563.1413235075142;-2129472.9814452752
1898;(2, 1, 1, 2, 2, 2, 12);1563.1413235075142;-2129586.657174871
1899;(2, 1, 1, 2, 2, 3, 12);1563.1413235075142;-2107500.6612041653
1900;(2, 1, 1, 2, 3, 0, 12);1563.1413235075142;-3334482.1547690313
1901;(2, 1, 1, 2, 3, 1, 12);1563.1413235075142;-3606860.6578337187
1902;(2, 1, 1, 2, 3, 2, 12);1563.1413235075142;-3520608.3993668635
1903;(2, 1, 1, 2, 3, 3, 12);1563.1413235075142;-3460353.9824765683
1904;(2, 1, 1, 3, 0, 0, 12);1563.1413235075142;1390969.3262627465
1905;(2, 1, 1, 3, 0, 1, 12);1563.1413235075142;1370901.8649817284
1906;(2, 1, 1, 3, 0, 2, 12);1563.1413235075142;1347906.1016477072
1907;(2, 1, 1, 3, 0, 3, 12);1563.1413235075142;1376187.271475311
1908;(2, 1, 1, 3, 1, 0, 12);1563.1413235075142;-785968.4394542541
1909;(2, 1, 1, 3, 1, 1, 12);1563.1413235075142;-821064.1513351436
1910;(2, 1, 1, 3, 1, 2, 12);1563.1413235075142;-789673.0359310244
1911;(2, 1, 1, 3, 1, 3, 12);1563.1413235075142;-580032.8661991704
1912;(2, 1, 1, 3, 2, 0, 12);1563.1413235075142;-2196330.49218549
1913;(2, 1, 1, 3, 2, 1, 12);1563.1413235075142;-2134038.3334996216
1914;(2, 1, 1, 3, 2, 2, 12);;
1915;(2, 1, 1, 3, 2, 3, 12);1563.1413235075142;-2113312.1330160126
1916;(2, 1, 1, 3, 3, 0, 12);1563.1413235075142;-2927282.152840685
1917;(2, 1, 1, 3, 3, 1, 12);1563.1413235075142;-2907381.4985302947
1918;(2, 1, 1, 3, 3, 2, 12);1563.1413235075142;-3100883.0737943016
1919;(2, 1, 1, 3, 3, 3, 12);1563.1413235075142;-3050460.024455324
1920;(2, 1, 2, 0, 0, 0, 12);1563.1413235075142;4682710.436493453
1921;(2, 1, 2, 0, 0, 1, 12);1563.1413235075142;2781009.930608918
1922;(2, 1, 2, 0, 0, 2, 12);1563.1413235075142;1982517.4611367318
1923;(2, 1, 2, 0, 0, 3, 12);1563.1413235075142;1754994.499071631
1924;(2, 1, 2, 0, 1, 0, 12);1563.1413235075142;-805967.5722104665
1925;(2, 1, 2, 0, 1, 1, 12);1563.1413235075142;-641803.0750542348
1926;(2, 1, 2, 0, 1, 2, 12);1563.1413235075142;-675067.0396161779
1927;(2, 1, 2, 0, 1, 3, 12);1563.1413235075142;-622147.8308354582
1928;(2, 1, 2, 0, 2, 0, 12);1563.1413235075142;-1348182.8631508334
1929;(2, 1, 2, 0, 2, 1, 12);1563.1413235075142;-1564141.6168296747
1930;(2, 1, 2, 0, 2, 2, 12);1563.1413235075142;-1687264.2681483629
1931;(2, 1, 2, 0, 2, 3, 12);1563.1413235075142;-1881949.7512349382
1932;(2, 1, 2, 0, 3, 0, 12);1563.1413235075142;2870028.8310532933
1933;(2, 1, 2, 0, 3, 1, 12);1563.1413235075142;555918.3410198949
1934;(2, 1, 2, 0, 3, 2, 12);1563.1413235075142;-464055.66951480415
1935;(2, 1, 2, 0, 3, 3, 12);1563.1413235075142;-1955272.324138991
1936;(2, 1, 2, 1, 0, 0, 12);1563.1413235075142;1551471.0550962454
1937;(2, 1, 2, 1, 0, 1, 12);1563.1413235075142;1553365.4470503256
1938;(2, 1, 2, 1, 0, 2, 12);1563.1413235075142;1566014.6837167873
1939;(2, 1, 2, 1, 0, 3, 12);1563.1413235075142;1571272.4189595864
1940;(2, 1, 2, 1, 1, 0, 12);1563.1413235075142;-691944.8986453116
1941;(2, 1, 2, 1, 1, 1, 12);1563.1413235075142;-680510.7291946848
1942;(2, 1, 2, 1, 1, 2, 12);1563.1413235075142;-678770.1933750409
1943;(2, 1, 2, 1, 1, 3, 12);1563.1413235075142;-597097.8721485111
1944;(2, 1, 2, 1, 2, 0, 12);1563.1413235075142;-1743863.6938972124
1945;(2, 1, 2, 1, 2, 1, 12);1563.1413235075142;-1820699.3520144315
1946;(2, 1, 2, 1, 2, 2, 12);1563.1413235075142;-1866527.211546648
1947;(2, 1, 2, 1, 2, 3, 12);1563.1413235075142;-1882312.9000314837
1948;(2, 1, 2, 1, 3, 0, 12);1563.1413235075142;-1269796.9012484092
1949;(2, 1, 2, 1, 3, 1, 12);1563.1413235075142;-3067551.7087585335
1950;(2, 1, 2, 1, 3, 2, 12);1563.1413235075142;-2756555.6702755196
1951;(2, 1, 2, 1, 3, 3, 12);1563.1413235075142;-2990931.049050768
1952;(2, 1, 2, 2, 0, 0, 12);1563.1413235075142;499236.6582320478
1953;(2, 1, 2, 2, 0, 1, 12);1563.1413235075142;1524334.1287273224
1954;(2, 1, 2, 2, 0, 2, 12);1563.1413235075142;1569975.7099873456
1955;(2, 1, 2, 2, 0, 3, 12);1563.1413235075142;1572788.3258587257
1956;(2, 1, 2, 2, 1, 0, 12);1563.1413235075142;-680648.3193743817
1957;(2, 1, 2, 2, 1, 1, 12);1563.1413235075142;-679741.9817986253
1958;(2, 1, 2, 2, 1, 2, 12);1563.1413235075142;-697961.501533712
1959;(2, 1, 2, 2, 1, 3, 12);1563.1413235075142;-572981.8034648089
1960;(2, 1, 2, 2, 2, 0, 12);1563.1413235075142;-1824022.2137792604
1961;(2, 1, 2, 2, 2, 1, 12);1563.1413235075142;-1842573.6341936784
1962;(2, 1, 2, 2, 2, 2, 12);1563.1413235075142;-1814897.3860946994
1963;(2, 1, 2, 2, 2, 3, 12);1563.1413235075142;-1820638.5648909996
1964;(2, 1, 2, 2, 3, 0, 12);1563.1413235075142;-3944330.127369595
1965;(2, 1, 2, 2, 3, 1, 12);1563.1413235075142;-3132784.350358198
1966;(2, 1, 2, 2, 3, 2, 12);1563.1413235075142;-3202784.9384137727
1967;(2, 1, 2, 2, 3, 3, 12);1563.1413235075142;-3229951.0780304978
1968;(2, 1, 2, 3, 0, 0, 12);1563.1413235075142;1570893.9953219704
1969;(2, 1, 2, 3, 0, 1, 12);1563.1413235075142;1570615.4307350758
1970;(2, 1, 2, 3, 0, 2, 12);1563.1413235075142;1569527.9516272687
1971;(2, 1, 2, 3, 0, 3, 12);1563.1413235075142;1572385.2189017935
1972;(2, 1, 2, 3, 1, 0, 12);1563.1413235075142;-686150.6128505094
1973;(2, 1, 2, 3, 1, 1, 12);1563.1413235075142;-577523.4213757757
1974;(2, 1, 2, 3, 1, 2, 12);1563.1413235075142;-710297.2760220882
1975;(2, 1, 2, 3, 1, 3, 12);1563.1413235075142;-544352.5143879711
1976;(2, 1, 2, 3, 2, 0, 12);1563.1413235075142;-1853232.2031452735
1977;(2, 1, 2, 3, 2, 1, 12);1563.1413235075142;-1831329.914609889
1978;(2, 1, 2, 3, 2, 2, 12);1563.1413235075142;-1819464.255755547
1979;(2, 1, 2, 3, 2, 3, 12);1563.1413235075142;-1820039.212658356
1980;(2, 1, 2, 3, 3, 0, 12);1563.1413235075142;-2970870.319927781
1981;(2, 1, 2, 3, 3, 1, 12);1563.1413235075142;-3075778.869399476
1982;(2, 1, 2, 3, 3, 2, 12);1563.1413235075142;-2928614.7179433517
1983;(2, 1, 2, 3, 3, 3, 12);1563.1413235075142;-3250122.824734739
1984;(2, 1, 3, 0, 0, 0, 12);1563.1413235075142;1446618.3209880833
1985;(2, 1, 3, 0, 0, 1, 12);1563.1413235075142;1650782.433790851
1986;(2, 1, 3, 0, 0, 2, 12);1563.1413235075142;1151960.1178317298
1987;(2, 1, 3, 0, 0, 3, 12);1563.1413235075142;999804.3244405144
1988;(2, 1, 3, 0, 1, 0, 12);1563.1413235075142;-716947.1306406393
1989;(2, 1, 3, 0, 1, 1, 12);1563.1413235075142;-528067.6971726208
1990;(2, 1, 3, 0, 1, 2, 12);1563.1413235075142;-598192.0779244365
1991;(2, 1, 3, 0, 1, 3, 12);1563.1413235075142;-572489.2490106886
1992;(2, 1, 3, 0, 2, 0, 12);1563.1413235075142;-1540058.7607490136
1993;(2, 1, 3, 0, 2, 1, 12);1563.1413235075142;-1944517.3360206191
1994;(2, 1, 3, 0, 2, 2, 12);1563.1413235075142;-2111463.182522894
1995;(2, 1, 3, 0, 2, 3, 12);1563.1413235075142;-2155536.4307215265
1996;(2, 1, 3, 0, 3, 0, 12);1563.1413235075142;2381551.4494643677
1997;(2, 1, 3, 0, 3, 1, 12);1563.1413235075142;511051.30393953715
1998;(2, 1, 3, 0, 3, 2, 12);1563.1413235075142;-1437322.2793316883
1999;(2, 1, 3, 0, 3, 3, 12);1563.1413235075142;-2347078.9925998067
2000;(2, 1, 3, 1, 0, 0, 12);1563.1413235075142;836495.2386578451
2001;(2, 1, 3, 1, 0, 1, 12);1563.1413235075142;793522.3756777863
2002;(2, 1, 3, 1, 0, 2, 12);1563.1413235075142;804419.7003423958
2003;(2, 1, 3, 1, 0, 3, 12);1563.1413235075142;811043.0242332169
2004;(2, 1, 3, 1, 1, 0, 12);1563.1413235075142;-579772.079466062
2005;(2, 1, 3, 1, 1, 1, 12);1563.1413235075142;-593094.1889739189
2006;(2, 1, 3, 1, 1, 2, 12);1563.1413235075142;-604383.908932637
2007;(2, 1, 3, 1, 1, 3, 12);1563.1413235075142;-558215.053024086
2008;(2, 1, 3, 1, 2, 0, 12);1563.1413235075142;-1971875.7262346847
2009;(2, 1, 3, 1, 2, 1, 12);1563.1413235075142;-2107830.218836288
2010;(2, 1, 3, 1, 2, 2, 12);1563.1413235075142;-2154531.494541094
2011;(2, 1, 3, 1, 2, 3, 12);1563.1413235075142;-2157599.635687962
2012;(2, 1, 3, 1, 3, 0, 12);1563.1413235075142;-1809719.3007565949
2013;(2, 1, 3, 1, 3, 1, 12);1563.1413235075142;-2960981.018945386
2014;(2, 1, 3, 1, 3, 2, 12);1563.1413235075142;-3371400.299597281
2015;(2, 1, 3, 1, 3, 3, 12);1563.1413235075142;-3463516.5955179436
2016;(2, 1, 3, 2, 0, 0, 12);1563.1413235075142;1470978.483543419
2017;(2, 1, 3, 2, 0, 1, 12);1563.1413235075142;752727.0335892604
2018;(2, 1, 3, 2, 0, 2, 12);1563.1413235075142;813185.4551194811
2019;(2, 1, 3, 2, 0, 3, 12);1563.1413235075142;809358.995035246
2020;(2, 1, 3, 2, 1, 0, 12);1563.1413235075142;-595441.8459613047
2021;(2, 1, 3, 2, 1, 1, 12);1563.1413235075142;-593240.3512555764
2022;(2, 1, 3, 2, 1, 2, 12);1563.1413235075142;-624654.0730911363
2023;(2, 1, 3, 2, 1, 3, 12);1563.1413235075142;-532330.8276744476
2024;(2, 1, 3, 2, 2, 0, 12);1563.1413235075142;-2131793.156820316
2025;(2, 1, 3, 2, 2, 1, 12);1563.1413235075142;-2072600.2408428364
2026;(2, 1, 3, 2, 2, 2, 12);1563.1413235075142;-2057742.0029529878
2027;(2, 1, 3, 2, 2, 3, 12);1563.1413235075142;-2053893.3825699408
2028;(2, 1, 3, 2, 3, 0, 12);1563.1413235075142;-3617096.4476626953
2029;(2, 1, 3, 2, 3, 1, 12);1563.1413235075142;-3525873.7762852567
2030;(2, 1, 3, 2, 3, 2, 12);1563.1413235075142;-3488342.086571344
2031;(2, 1, 3, 2, 3, 3, 12);1563.1413235075142;-3462441.251290258
2032;(2, 1, 3, 3, 0, 0, 12);1563.1413235075142;819278.9178009402
2033;(2, 1, 3, 3, 0, 1, 12);1563.1413235075142;809914.4017314769
2034;(2, 1, 3, 3, 0, 2, 12);1563.1413235075142;813081.2094036404
2035;(2, 1, 3, 3, 0, 3, 12);1563.1413235075142;809732.1868451125
2036;(2, 1, 3, 3, 1, 0, 12);1563.1413235075142;-598642.3383666468
2037;(2, 1, 3, 3, 1, 1, 12);1563.1413235075142;-597160.8876958219
2038;(2, 1, 3, 3, 1, 2, 12);1563.1413235075142;-598949.9188512869
2039;(2, 1, 3, 3, 1, 3, 12);1563.1413235075142;-508016.6684605753
2040;(2, 1, 3, 3, 2, 0, 12);1563.1413235075142;-2099641.069698748
2041;(2, 1, 3, 3, 2, 1, 12);1563.1413235075142;-2068277.8822294693
2042;(2, 1, 3, 3, 2, 2, 12);1563.1413235075142;-2055390.4144753548
2043;(2, 1, 3, 3, 2, 3, 12);1563.1413235075142;-2053090.2034595977
2044;(2, 1, 3, 3, 3, 0, 12);1563.1413235075142;-3337546.729487068
2045;(2, 1, 3, 3, 3, 1, 12);1563.1413235075142;-3405741.1496808967
2046;(2, 1, 3, 3, 3, 2, 12);1563.1413235075142;-3547543.6401825976
2047;(2, 1, 3, 3, 3, 3, 12);1563.1413235075142;-3420663.706855216
2048;(2, 2, 0, 0, 0, 0, 12);1563.1413235075142;-354543.46769833285
2049;(2, 2, 0, 0, 0, 1, 12);1563.1413235075142;-61039.72234846116
2050;(2, 2, 0, 0, 0, 2, 12);1563.1413235075142;26959.794390605763
2051;(2, 2, 0, 0, 0, 3, 12);1563.1413235075142;38190.819113338715
2052;(2, 2, 0, 0, 1, 0, 12);1563.1413235075142;-196831.63198262104
2053;(2, 2, 0, 0, 1, 1, 12);1563.1413235075142;-276686.8968882491
2054;(2, 2, 0, 0, 1, 2, 12);1563.1413235075142;-230139.55493575335
2055;(2, 2, 0, 0, 1, 3, 12);1563.1413235075142;-233024.16147317458
2056;(2, 2, 0, 0, 2, 0, 12);1563.1413235075142;-29850.140782465227
2057;(2, 2, 0, 0, 2, 1, 12);1563.1413235075142;-102009.28136646713
2058;(2, 2, 0, 0, 2, 2, 12);1563.1413235075142;258898.1825886442
2059;(2, 2, 0, 0, 2, 3, 12);1563.1413235075142;516102.25331118284
2060;(2, 2, 0, 0, 3, 0, 12);1563.1413235075142;1255586.837833426
2061;(2, 2, 0, 0, 3, 1, 12);1563.1413235075142;752488.7455110983
2062;(2, 2, 0, 0, 3, 2, 12);1563.1413235075142;739885.5924464494
2063;(2, 2, 0, 0, 3, 3, 12);1563.1413235075142;788906.6569982362
2064;(2, 2, 0, 1, 0, 0, 12);1563.1413235075142;151538.1504862057
2065;(2, 2, 0, 1, 0, 1, 12);1563.1413235075142;143242.9696291266
2066;(2, 2, 0, 1, 0, 2, 12);1563.1413235075142;164952.953100577
2067;(2, 2, 0, 1, 0, 3, 12);1563.1413235075142;151884.67110390123
2068;(2, 2, 0, 1, 1, 0, 12);1563.1413235075142;-283529.3545770971
2069;(2, 2, 0, 1, 1, 1, 12);1563.1413235075142;-275640.2512484224
2070;(2, 2, 0, 1, 1, 2, 12);1563.1413235075142;-231468.1383619248
2071;(2, 2, 0, 1, 1, 3, 12);1563.1413235075142;-228788.47874625912
2072;(2, 2, 0, 1, 2, 0, 12);1563.1413235075142;180604.9216715824
2073;(2, 2, 0, 1, 2, 1, 12);1563.1413235075142;617054.0634575558
2074;(2, 2, 0, 1, 2, 2, 12);1563.1413235075142;712333.7762408913
2075;(2, 2, 0, 1, 2, 3, 12);1563.1413235075142;726993.1881194863
2076;(2, 2, 0, 1, 3, 0, 12);1563.1413235075142;799970.4218283494
2077;(2, 2, 0, 1, 3, 1, 12);1563.1413235075142;1199127.5325392107
2078;(2, 2, 0, 1, 3, 2, 12);1563.1413235075142;1250389.5770869004
2079;(2, 2, 0, 1, 3, 3, 12);1563.1413235075142;1248370.981459348
2080;(2, 2, 0, 2, 0, 0, 12);1563.1413235075142;143745.05541903235
2081;(2, 2, 0, 2, 0, 1, 12);1563.1413235075142;142960.82966404466
2082;(2, 2, 0, 2, 0, 2, 12);1563.1413235075142;157448.54016769305
2083;(2, 2, 0, 2, 0, 3, 12);1563.1413235075142;153185.14923848375
2084;(2, 2, 0, 2, 1, 0, 12);1563.1413235075142;-252356.90724229277
2085;(2, 2, 0, 2, 1, 1, 12);1563.1413235075142;-239995.02103305527
2086;(2, 2, 0, 2, 1, 2, 12);1563.1413235075142;-251875.5205989615
2087;(2, 2, 0, 2, 1, 3, 12);1563.1413235075142;-248481.711994129
2088;(2, 2, 0, 2, 2, 0, 12);1563.1413235075142;668295.0847177991
2089;(2, 2, 0, 2, 2, 1, 12);1563.1413235075142;810118.0993230342
2090;(2, 2, 0, 2, 2, 2, 12);1563.1413235075142;821579.3356253585
2091;(2, 2, 0, 2, 2, 3, 12);1563.1413235075142;847341.5704371444
2092;(2, 2, 0, 2, 3, 0, 12);1563.1413235075142;942511.0105513994
2093;(2, 2, 0, 2, 3, 1, 12);1563.1413235075142;873006.76671431
2094;(2, 2, 0, 2, 3, 2, 12);1563.1413235075142;769301.915795358
2095;(2, 2, 0, 2, 3, 3, 12);1563.1413235075142;695051.8449886263
2096;(2, 2, 0, 3, 0, 0, 12);1563.1413235075142;167150.61140201776
2097;(2, 2, 0, 3, 0, 1, 12);1563.1413235075142;158587.85377983586
2098;(2, 2, 0, 3, 0, 2, 12);1563.1413235075142;158784.86324584507
2099;(2, 2, 0, 3, 0, 3, 12);1563.1413235075142;152224.4970908087
2100;(2, 2, 0, 3, 1, 0, 12);1563.1413235075142;-222735.61709577113
2101;(2, 2, 0, 3, 1, 1, 12);1563.1413235075142;-235964.80427942472
2102;(2, 2, 0, 3, 1, 2, 12);1563.1413235075142;-249036.42879923456
2103;(2, 2, 0, 3, 1, 3, 12);1563.1413235075142;-257552.6045760453
2104;(2, 2, 0, 3, 2, 0, 12);1563.1413235075142;728287.3181449586
2105;(2, 2, 0, 3, 2, 1, 12);1563.1413235075142;815202.7515694124
2106;(2, 2, 0, 3, 2, 2, 12);1563.1413235075142;809980.4738791394
2107;(2, 2, 0, 3, 2, 3, 12);1563.1413235075142;845606.2967836973
2108;(2, 2, 0, 3, 3, 0, 12);1563.1413235075142;1310938.663156147
2109;(2, 2, 0, 3, 3, 1, 12);1563.1413235075142;860723.698528541
2110;(2, 2, 0, 3, 3, 2, 12);1563.1413235075142;306150.3275253393
2111;(2, 2, 0, 3, 3, 3, 12);1563.1413235075142;707545.8590208536
2112;(2, 2, 1, 0, 0, 0, 12);1563.1413235075142;-2546961.5079281237
2113;(2, 2, 1, 0, 0, 1, 12);1563.1413235075142;-2051211.201188051
2114;(2, 2, 1, 0, 0, 2, 12);1563.1413235075142;-2030431.2806414533
2115;(2, 2, 1, 0, 0, 3, 12);1563.1413235075142;-2008898.9728787225
2116;(2, 2, 1, 0, 1, 0, 12);1563.1413235075142;-2605568.7342478815
2117;(2, 2, 1, 0, 1, 1, 12);1563.1413235075142;-2594790.7166254204
2118;(2, 2, 1, 0, 1, 2, 12);1563.1413235075142;-2571831.109152617
2119;(2, 2, 1, 0, 1, 3, 12);1563.1413235075142;-2536263.877605176
2120;(2, 2, 1, 0, 2, 0, 12);1563.1413235075142;-3006017.2163760373
2121;(2, 2, 1, 0, 2, 1, 12);1563.1413235075142;-2069300.4169425897
2122;(2, 2, 1, 0, 2, 2, 12);1563.1413235075142;-1502398.6949401642
2123;(2, 2, 1, 0, 2, 3, 12);1563.1413235075142;-1144277.3783502392
2124;(2, 2, 1, 0, 3, 0, 12);1563.1413235075142;2783277.142805271
2125;(2, 2, 1, 0, 3, 1, 12);1563.1413235075142;1549040.5329088178
2126;(2, 2, 1, 0, 3, 2, 12);1563.1413235075142;1085661.0978209195
2127;(2, 2, 1, 0, 3, 3, 12);1563.1413235075142;696678.2308688113
2128;(2, 2, 1, 1, 0, 0, 12);1563.1413235075142;650316.036822289
2129;(2, 2, 1, 1, 0, 1, 12);1563.1413235075142;-1970190.3983625215
2130;(2, 2, 1, 1, 0, 2, 12);1563.1413235075142;-1960135.9123638314
2131;(2, 2, 1, 1, 0, 3, 12);1563.1413235075142;-1973938.6517564121
2132;(2, 2, 1, 1, 1, 0, 12);1563.1413235075142;-2592291.191948645
2133;(2, 2, 1, 1, 1, 1, 12);1563.1413235075142;-2592154.594742717
2134;(2, 2, 1, 1, 1, 2, 12);1563.1413235075142;-2561065.7920272145
2135;(2, 2, 1, 1, 1, 3, 12);1563.1413235075142;-2517617.4681276204
2136;(2, 2, 1, 1, 2, 0, 12);1563.1413235075142;-1188623.4168582982
2137;(2, 2, 1, 1, 2, 1, 12);1563.1413235075142;-958609.4046226204
2138;(2, 2, 1, 1, 2, 2, 12);1563.1413235075142;-992203.0482303657
2139;(2, 2, 1, 1, 2, 3, 12);1563.1413235075142;-1017033.5042560407
2140;(2, 2, 1, 1, 3, 0, 12);1563.1413235075142;2559703.584373978
2141;(2, 2, 1, 1, 3, 1, 12);1563.1413235075142;2192149.9981585415
2142;(2, 2, 1, 1, 3, 2, 12);1563.1413235075142;1749780.574350202
2143;(2, 2, 1, 1, 3, 3, 12);1563.1413235075142;1441726.1655116922
2144;(2, 2, 1, 2, 0, 0, 12);1563.1413235075142;-1971035.13072676
2145;(2, 2, 1, 2, 0, 1, 12);1563.1413235075142;-1964993.9864463843
2146;(2, 2, 1, 2, 0, 2, 12);1563.1413235075142;-1963127.4153671693
2147;(2, 2, 1, 2, 0, 3, 12);1563.1413235075142;-1974593.2178774676
2148;(2, 2, 1, 2, 1, 0, 12);1563.1413235075142;-2589957.6083912724
2149;(2, 2, 1, 2, 1, 1, 12);1563.1413235075142;-2577451.70567186
2150;(2, 2, 1, 2, 1, 2, 12);1563.1413235075142;-2543279.4673972223
2151;(2, 2, 1, 2, 1, 3, 12);1563.1413235075142;-2523266.7896414585
2152;(2, 2, 1, 2, 2, 0, 12);1563.1413235075142;-1240451.0188393316
2153;(2, 2, 1, 2, 2, 1, 12);1563.1413235075142;-1161728.8074651973
2154;(2, 2, 1, 2, 2, 2, 12);1563.1413235075142;-1129332.4361911837
2155;(2, 2, 1, 2, 2, 3, 12);1563.1413235075142;-1093081.912042812
2156;(2, 2, 1, 2, 3, 0, 12);1563.1413235075142;-169420.73800982558
2157;(2, 2, 1, 2, 3, 1, 12);1563.1413235075142;642614.93518185
2158;(2, 2, 1, 2, 3, 2, 12);1563.1413235075142;1191851.0162933585
2159;(2, 2, 1, 2, 3, 3, 12);1563.1413235075142;1273723.080360562
2160;(2, 2, 1, 3, 0, 0, 12);1563.1413235075142;-1960500.9357348154
2161;(2, 2, 1, 3, 0, 1, 12);1563.1413235075142;-1963385.0316180969
2162;(2, 2, 1, 3, 0, 2, 12);1563.1413235075142;-1964956.0855594475
2163;(2, 2, 1, 3, 0, 3, 12);1563.1413235075142;-1972445.2509423192
2164;(2, 2, 1, 3, 1, 0, 12);1563.1413235075142;-2512837.68771671
2165;(2, 2, 1, 3, 1, 1, 12);1563.1413235075142;-2518560.210844268
2166;(2, 2, 1, 3, 1, 2, 12);1563.1413235075142;-2524319.7448414476
2167;(2, 2, 1, 3, 1, 3, 12);1563.1413235075142;-2524668.276533614
2168;(2, 2, 1, 3, 2, 0, 12);1563.1413235075142;-1257711.2242056553
2169;(2, 2, 1, 3, 2, 1, 12);1563.1413235075142;-1150581.2342698588
2170;(2, 2, 1, 3, 2, 2, 12);1563.1413235075142;-1161846.983516945
2171;(2, 2, 1, 3, 2, 3, 12);1563.1413235075142;-1094361.5685065673
2172;(2, 2, 1, 3, 3, 0, 12);1563.1413235075142;1767912.8168667087
2173;(2, 2, 1, 3, 3, 1, 12);1563.1413235075142;1760840.3800090502
2174;(2, 2, 1, 3, 3, 2, 12);1563.1413235075142;1756625.485017242
2175;(2, 2, 1, 3, 3, 3, 12);1563.1413235075142;1633942.387228257
2176;(2, 2, 2, 0, 0, 0, 12);1563.1413235075142;-2353819.2155629382
2177;(2, 2, 2, 0, 0, 1, 12);1563.1413235075142;-2007275.1592221155
2178;(2, 2, 2, 0, 0, 2, 12);1563.1413235075142;-2021340.1882117176
2179;(2, 2, 2, 0, 0, 3, 12);1563.1413235075142;-2019072.8132915786
2180;(2, 2, 2, 0, 1, 0, 12);1563.1413235075142;-2653077.91161093
2181;(2, 2, 2, 0, 1, 1, 12);1563.1413235075142;-2610674.0183202606
2182;(2, 2, 2, 0, 1, 2, 12);1563.1413235075142;-2589677.4191494007
2183;(2, 2, 2, 0, 1, 3, 12);1563.1413235075142;-2588120.9778390285
2184;(2, 2, 2, 0, 2, 0, 12);1563.1413235075142;-2843639.729617237
2185;(2, 2, 2, 0, 2, 1, 12);1563.1413235075142;-1993423.1856593387
2186;(2, 2, 2, 0, 2, 2, 12);1563.1413235075142;-1417998.1869972628
2187;(2, 2, 2, 0, 2, 3, 12);1563.1413235075142;-1070275.7806866746
2188;(2, 2, 2, 0, 3, 0, 12);1563.1413235075142;3019738.893399305
2189;(2, 2, 2, 0, 3, 1, 12);1563.1413235075142;367174.87047992647
2190;(2, 2, 2, 0, 3, 2, 12);1563.1413235075142;377396.1828324981
2191;(2, 2, 2, 0, 3, 3, 12);1563.1413235075142;686619.0688652431
2192;(2, 2, 2, 1, 0, 0, 12);1563.1413235075142;55138422312.58168
2193;(2, 2, 2, 1, 0, 1, 12);1563.1413235075142;-1997664.7170726284
2194;(2, 2, 2, 1, 0, 2, 12);1563.1413235075142;-1986968.6833379585
2195;(2, 2, 2, 1, 0, 3, 12);1563.1413235075142;-1999808.0725667754
2196;(2, 2, 2, 1, 1, 0, 12);1563.1413235075142;-2601520.9669992514
2197;(2, 2, 2, 1, 1, 1, 12);1563.1413235075142;-2601806.52653131
2198;(2, 2, 2, 1, 1, 2, 12);1563.1413235075142;-2588993.872439172
2199;(2, 2, 2, 1, 1, 3, 12);1563.1413235075142;-2569817.637472406
2200;(2, 2, 2, 1, 2, 0, 12);1563.1413235075142;-1266107.8486054721
2201;(2, 2, 2, 1, 2, 1, 12);1563.1413235075142;-945545.7721650072
2202;(2, 2, 2, 1, 2, 2, 12);1563.1413235075142;-934028.7016746786
2203;(2, 2, 2, 1, 2, 3, 12);1563.1413235075142;-945808.2063267352
2204;(2, 2, 2, 1, 3, 0, 12);1563.1413235075142;2527813.349842786
2205;(2, 2, 2, 1, 3, 1, 12);1563.1413235075142;2077130.5019773906
2206;(2, 2, 2, 1, 3, 2, 12);1563.1413235075142;1739087.07092346
2207;(2, 2, 2, 1, 3, 3, 12);1563.1413235075142;1483213.5688731307
2208;(2, 2, 2, 2, 0, 0, 12);1563.1413235075142;-1998960.5862631584
2209;(2, 2, 2, 2, 0, 1, 12);1563.1413235075142;-1988534.699056677
2210;(2, 2, 2, 2, 0, 2, 12);1563.1413235075142;-1988173.6871498658
2211;(2, 2, 2, 2, 0, 3, 12);1563.1413235075142;-1999328.7232855335
2212;(2, 2, 2, 2, 1, 0, 12);1563.1413235075142;-2601400.688201689
2213;(2, 2, 2, 2, 1, 1, 12);1563.1413235075142;-2597012.032432115
2214;(2, 2, 2, 2, 1, 2, 12);1563.1413235075142;-2574453.5340291644
2215;(2, 2, 2, 2, 1, 3, 12);1563.1413235075142;-2570374.269752608
2216;(2, 2, 2, 2, 2, 0, 12);1563.1413235075142;-983894.015496845
2217;(2, 2, 2, 2, 2, 1, 12);1563.1413235075142;-985003.240171024
2218;(2, 2, 2, 2, 2, 2, 12);1563.1413235075142;-963373.8819884525
2219;(2, 2, 2, 2, 2, 3, 12);1563.1413235075142;-945158.611625339
2220;(2, 2, 2, 2, 3, 0, 12);1563.1413235075142;234731.84318024357
2221;(2, 2, 2, 2, 3, 1, 12);1563.1413235075142;765690.5406936159
