;params;AIC
446;(0, 1, 2, 3, 3, 2, 12);579.6815947365643
447;(0, 1, 2, 3, 3, 3, 12);18.0
448;(0, 1, 3, 0, 0, 0, 12);1581.7124258631122
449;(0, 1, 3, 0, 0, 1, 12);1572.5376743621323
450;(0, 1, 3, 0, 0, 2, 12);1573.0693395271994
451;(0, 1, 3, 0, 0, 3, 12);1574.4201411073482
452;(0, 1, 3, 0, 1, 0, 12);1219.540264919747
453;(0, 1, 3, 0, 1, 1, 12);1221.086744806793
454;(0, 1, 3, 0, 1, 2, 12);1222.9445814803632
455;(0, 1, 3, 0, 1, 3, 12);1224.9436255716362
456;(0, 1, 3, 0, 2, 0, 12);910.9126424193838
457;(0, 1, 3, 0, 2, 1, 12);904.7949824289263
458;(0, 1, 3, 0, 2, 2, 12);904.7848325750824
459;(0, 1, 3, 0, 2, 3, 12);906.2929772458069
460;(0, 1, 3, 0, 3, 0, 12);598.1374733570087
461;(0, 1, 3, 0, 3, 1, 12);584.5118283463131
462;(0, 1, 3, 0, 3, 2, 12);580.2848482274065
463;(0, 1, 3, 0, 3, 3, 12);579.5182892366129
464;(0, 1, 3, 1, 0, 0, 12);1570.1551561329275
465;(0, 1, 3, 1, 0, 1, 12);1572.15485708295
466;(0, 1, 3, 1, 0, 2, 12);1574.0631614014733
467;(0, 1, 3, 1, 0, 3, 12);1576.058040650676
468;(0, 1, 3, 1, 1, 0, 12);1221.0425839068355
469;(0, 1, 3, 1, 1, 1, 12);1223.017234552436
470;(0, 1, 3, 1, 1, 2, 12);1224.9443820731697
471;(0, 1, 3, 1, 1, 3, 12);1226.7780387942305
472;(0, 1, 3, 1, 2, 0, 12);904.2802021156774
473;(0, 1, 3, 1, 2, 1, 12);904.7498365324508
474;(0, 1, 3, 1, 2, 2, 12);906.3520268083669
475;(0, 1, 3, 1, 2, 3, 12);908.240102870353
476;(0, 1, 3, 1, 3, 0, 12);577.2307332322476
477;(0, 1, 3, 1, 3, 1, 12);576.5451525265589
478;(0, 1, 3, 1, 3, 2, 12);577.7594199232393
479;(0, 1, 3, 1, 3, 3, 12);579.5575625505531
480;(0, 1, 3, 2, 0, 0, 12);1572.1549162127849
481;(0, 1, 3, 2, 0, 1, 12);1574.1318610950882
482;(0, 1, 3, 2, 0, 2, 12);1576.0588532476675
483;(0, 1, 3, 2, 0, 3, 12);1578.0603590062617
484;(0, 1, 3, 2, 1, 0, 12);1222.9923632915525
485;(0, 1, 3, 2, 1, 1, 12);1224.9865869624218
486;(0, 1, 3, 2, 1, 2, 12);1226.6362278091515
487;(0, 1, 3, 2, 1, 3, 12);1228.5640203809978
488;(0, 1, 3, 2, 2, 0, 12);903.8251873596132
489;(0, 1, 3, 2, 2, 1, 12);905.5579630779504
490;(0, 1, 3, 2, 2, 2, 12);907.4141596420542
491;(0, 1, 3, 2, 2, 3, 12);909.3976628148758
492;(0, 1, 3, 2, 3, 0, 12);575.8153735308655
493;(0, 1, 3, 2, 3, 1, 12);577.5072988176954
494;(0, 1, 3, 2, 3, 2, 12);579.4112078571565
495;(0, 1, 3, 2, 3, 3, 12);581.35659514001
496;(0, 1, 3, 3, 0, 0, 12);1574.0573475358199
497;(0, 1, 3, 3, 0, 1, 12);1576.0575848631345
498;(0, 1, 3, 3, 0, 2, 12);1578.0571040610728
499;(0, 1, 3, 3, 0, 3, 12);1580.0573161539244
500;(0, 1, 3, 3, 1, 0, 12);1224.9456794977361
501;(0, 1, 3, 3, 1, 1, 12);1226.7095230072805
502;(0, 1, 3, 3, 1, 2, 12);1228.5793498392313
503;(0, 1, 3, 3, 1, 3, 12);1230.6018247324594
504;(0, 1, 3, 3, 2, 0, 12);905.6469387371561
505;(0, 1, 3, 3, 2, 1, 12);907.4774506161768
506;(0, 1, 3, 3, 2, 2, 12);909.4011109763533
507;(0, 1, 3, 3, 2, 3, 12);911.4095091628454
508;(0, 1, 3, 3, 3, 0, 12);576.9638871096672
509;(0, 1, 3, 3, 3, 1, 12);578.9554386768903
510;(0, 1, 3, 3, 3, 2, 12);580.9935219417841
511;(0, 1, 3, 3, 3, 3, 12);583.2129436888574
512;(0, 2, 0, 0, 0, 0, 12);1630.6261749287128
513;(0, 2, 0, 0, 0, 1, 12);1612.720330044364
514;(0, 2, 0, 0, 0, 2, 12);1607.1578370318887
515;(0, 2, 0, 0, 0, 3, 12);1606.6370499690277
516;(0, 2, 0, 0, 1, 0, 12);1222.373095876172
517;(0, 2, 0, 0, 1, 1, 12);1222.675606295355
518;(0, 2, 0, 0, 1, 2, 12);1220.0719122538733
519;(0, 2, 0, 0, 1, 3, 12);1221.9241688510695
520;(0, 2, 0, 0, 2, 0, 12);909.6759169475828
521;(0, 2, 0, 0, 2, 1, 12);892.1310888443426
522;(0, 2, 0, 0, 2, 2, 12);889.5569385988692
523;(0, 2, 0, 0, 2, 3, 12);889.5288524811499
524;(0, 2, 0, 0, 3, 0, 12);636.1062666507479
525;(0, 2, 0, 0, 3, 1, 12);564.3571036696345
526;(0, 2, 0, 0, 3, 2, 12);559.0191323361967
527;(0, 2, 0, 0, 3, 3, 12);557.5544174831226
528;(0, 2, 0, 1, 0, 0, 12);1575.760345415022
529;(0, 2, 0, 1, 0, 1, 12);1577.0295812125871
530;(0, 2, 0, 1, 0, 2, 12);1605.763214060397
531;(0, 2, 0, 1, 0, 3, 12);1607.1377609129904
532;(0, 2, 0, 1, 1, 0, 12);1222.4315804710757
533;(0, 2, 0, 1, 1, 1, 12);1223.1736066801132
534;(0, 2, 0, 1, 1, 2, 12);1222.0441722456667
535;(0, 2, 0, 1, 1, 3, 12);1223.7261204089918
536;(0, 2, 0, 1, 2, 0, 12);886.1461942438945
537;(0, 2, 0, 1, 2, 1, 12);888.7694204727677
538;(0, 2, 0, 1, 2, 2, 12);889.5597500114923
539;(0, 2, 0, 1, 2, 3, 12);890.8237706946637
540;(0, 2, 0, 1, 3, 0, 12);553.1635905551244
541;(0, 2, 0, 1, 3, 1, 12);555.8635484176217
542;(0, 2, 0, 1, 3, 2, 12);556.2122222000165
543;(0, 2, 0, 1, 3, 3, 12);557.1928751589845
544;(0, 2, 0, 2, 0, 0, 12);1578.6565916811214
545;(0, 2, 0, 2, 0, 1, 12);1578.9146761374113
546;(0, 2, 0, 2, 0, 2, 12);1607.7630190595619
547;(0, 2, 0, 2, 0, 3, 12);1609.1377987293356
548;(0, 2, 0, 2, 1, 0, 12);1221.859709472688
549;(0, 2, 0, 2, 1, 1, 12);1259.7392941569456
550;(0, 2, 0, 2, 1, 2, 12);1223.994948089454
551;(0, 2, 0, 2, 1, 3, 12);1225.6545430265764
552;(0, 2, 0, 2, 2, 0, 12);883.947293251337
553;(0, 2, 0, 2, 2, 1, 12);889.2991115251932
554;(0, 2, 0, 2, 2, 2, 12);890.6456595900753
555;(0, 2, 0, 2, 2, 3, 12);892.0636658485364
556;(0, 2, 0, 2, 3, 0, 12);555.1570508510397
557;(0, 2, 0, 2, 3, 1, 12);556.1643116179714
558;(0, 2, 0, 2, 3, 2, 12);557.3682947898893
559;(0, 2, 0, 2, 3, 3, 12);558.6650284524527
560;(0, 2, 0, 3, 0, 0, 12);1579.100604641293
561;(0, 2, 0, 3, 0, 1, 12);1580.9004760140917
562;(0, 2, 0, 3, 0, 2, 12);1609.7641810538407
563;(0, 2, 0, 3, 0, 3, 12);1611.137770427916
564;(0, 2, 0, 3, 1, 0, 12);1276.673192631658
565;(0, 2, 0, 3, 1, 1, 12);1253.653310073722
566;(0, 2, 0, 3, 1, 2, 12);1225.7530478945562
567;(0, 2, 0, 3, 1, 3, 12);1227.61570547253
568;(0, 2, 0, 3, 2, 0, 12);890.0146405957057
569;(0, 2, 0, 3, 2, 1, 12);891.2559894036865
570;(0, 2, 0, 3, 2, 2, 12);892.6286490280089
571;(0, 2, 0, 3, 2, 3, 12);894.0642004679493
572;(0, 2, 0, 3, 3, 0, 12);556.5776684745539
573;(0, 2, 0, 3, 3, 1, 12);
574;(0, 2, 0, 3, 3, 2, 12);559.1266617933002
575;(0, 2, 0, 3, 3, 3, 12);560.5897661742122
576;(0, 2, 1, 0, 0, 0, 12);1581.3830892376889
577;(0, 2, 1, 0, 0, 1, 12);1573.8604623349067
578;(0, 2, 1, 0, 0, 2, 12);1573.996971770358
579;(0, 2, 1, 0, 0, 3, 12);1575.2150147127293
580;(0, 2, 1, 0, 1, 0, 12);1190.2179871722612
581;(0, 2, 1, 0, 1, 1, 12);1191.7702230959628
582;(0, 2, 1, 0, 1, 2, 12);1193.1419382924937
583;(0, 2, 1, 0, 1, 3, 12);1195.121034675662
584;(0, 2, 1, 0, 2, 0, 12);881.4769543367524
585;(0, 2, 1, 0, 2, 1, 12);876.403402738885
586;(0, 2, 1, 0, 2, 2, 12);876.2113942249206
587;(0, 2, 1, 0, 2, 3, 12);877.7183348089244
588;(0, 2, 1, 0, 3, 0, 12);568.1722624048107
589;(0, 2, 1, 0, 3, 1, 12);555.2576778274291
590;(0, 2, 1, 0, 3, 2, 12);551.755594303459
591;(0, 2, 1, 0, 3, 3, 12);551.4453037507219
592;(0, 2, 1, 1, 0, 0, 12);1632.6267434680233
593;(0, 2, 1, 1, 0, 1, 12);1572.839086634445
594;(0, 2, 1, 1, 0, 2, 12);1574.8358581435396
595;(0, 2, 1, 1, 0, 3, 12);1576.8286988232596
596;(0, 2, 1, 1, 1, 0, 12);1191.6621734558707
597;(0, 2, 1, 1, 1, 1, 12);1193.5239829528914
598;(0, 2, 1, 1, 1, 2, 12);1195.1322846608086
599;(0, 2, 1, 1, 1, 3, 12);1196.9980248423071
600;(0, 2, 1, 1, 2, 0, 12);875.5794291561118
601;(0, 2, 1, 1, 2, 1, 12);875.9729204997984
602;(0, 2, 1, 1, 2, 2, 12);877.7077860690295
603;(0, 2, 1, 1, 2, 3, 12);879.6642649538442
604;(0, 2, 1, 1, 3, 0, 12);548.1617978547521
605;(0, 2, 1, 1, 3, 1, 12);548.3222708577367
606;(0, 2, 1, 1, 3, 2, 12);549.6555949103322
607;(0, 2, 1, 1, 3, 3, 12);551.4330686709217
608;(0, 2, 1, 2, 0, 0, 12);1572.8399382650043
609;(0, 2, 1, 2, 0, 1, 12);1574.837650053192
610;(0, 2, 1, 2, 0, 2, 12);1576.8328255292504
611;(0, 2, 1, 2, 0, 3, 12);1578.829136808291
612;(0, 2, 1, 2, 1, 0, 12);1193.3354985749766
613;(0, 2, 1, 2, 1, 1, 12);1195.2647207606692
614;(0, 2, 1, 2, 1, 2, 12);1197.0064409139236
615;(0, 2, 1, 2, 1, 3, 12);1198.9321394250612
616;(0, 2, 1, 2, 2, 0, 12);875.9597289223051
617;(0, 2, 1, 2, 2, 1, 12);877.5510937888793
618;(0, 2, 1, 2, 2, 2, 12);879.5415719597847
619;(0, 2, 1, 2, 2, 3, 12);881.5211588771515
620;(0, 2, 1, 2, 3, 0, 12);547.525542783666
621;(0, 2, 1, 2, 3, 1, 12);549.3744174573044
622;(0, 2, 1, 2, 3, 2, 12);551.3487640540026
623;(0, 2, 1, 2, 3, 3, 12);553.3383319754173
624;(0, 2, 1, 3, 0, 0, 12);1574.8345683125283
625;(0, 2, 1, 3, 0, 1, 12);1576.8304379732942
626;(0, 2, 1, 3, 0, 2, 12);1578.8295953916627
627;(0, 2, 1, 3, 0, 3, 12);1580.828879455536
628;(0, 2, 1, 3, 1, 0, 12);1195.109461910511
629;(0, 2, 1, 3, 1, 1, 12);1196.9801809139676
630;(0, 2, 1, 3, 1, 2, 12);1198.940597374321
631;(0, 2, 1, 3, 1, 3, 12);1200.931479492664
632;(0, 2, 1, 3, 2, 0, 12);877.6603472541753
633;(0, 2, 1, 3, 2, 1, 12);879.5462369812102
634;(0, 2, 1, 3, 2, 2, 12);881.5508902813905
635;(0, 2, 1, 3, 2, 3, 12);883.521157511308
636;(0, 2, 1, 3, 3, 0, 12);549.3230384719611
637;(0, 2, 1, 3, 3, 1, 12);551.3211850132244
638;(0, 2, 1, 3, 3, 2, 12);553.3308489967937
639;(0, 2, 1, 3, 3, 3, 12);555.327033259418
640;(0, 2, 2, 0, 0, 0, 12);1566.6449050031365
641;(0, 2, 2, 0, 0, 1, 12);1564.9471185396064
642;(0, 2, 2, 0, 0, 2, 12);1566.330254465351
643;(0, 2, 2, 0, 0, 3, 12);1568.0347483349024
644;(0, 2, 2, 0, 1, 0, 12);1193.8136082375654
645;(0, 2, 2, 0, 1, 1, 12);1195.132465546118
646;(0, 2, 2, 0, 1, 2, 12);1197.076813107331
647;(0, 2, 2, 0, 1, 3, 12);1199.0693208736668
648;(0, 2, 2, 0, 2, 0, 12);885.8483287531201
649;(0, 2, 2, 0, 2, 1, 12);882.6580021605236
650;(0, 2, 2, 0, 2, 2, 12);883.0840182434875
651;(0, 2, 2, 0, 2, 3, 12);884.7795796766802
652;(0, 2, 2, 0, 3, 0, 12);565.9219118385827
653;(0, 2, 2, 0, 3, 1, 12);556.7111244498548
654;(0, 2, 2, 0, 3, 2, 12);554.4431236875198
655;(0, 2, 2, 0, 3, 3, 12);554.4395524799504
656;(0, 2, 2, 1, 0, 0, 12);1640.0622570689527
657;(0, 2, 2, 1, 0, 1, 12);1565.9994907581556
658;(0, 2, 2, 1, 0, 2, 12);1567.996637614214
659;(0, 2, 2, 1, 0, 3, 12);1569.9815857493836
660;(0, 2, 2, 1, 1, 0, 12);1195.0951920161147
661;(0, 2, 2, 1, 1, 1, 12);1197.0951496054481
662;(0, 2, 2, 1, 1, 2, 12);1199.074721013057
663;(0, 2, 2, 1, 1, 3, 12);1201.011676710593
664;(0, 2, 2, 1, 2, 0, 12);882.0986518325249
665;(0, 2, 2, 1, 2, 1, 12);882.9668101518039
666;(0, 2, 2, 1, 2, 2, 12);884.7804827365388
667;(0, 2, 2, 1, 2, 3, 12);886.7477109247081
668;(0, 2, 2, 1, 3, 0, 12);550.7281125928071
669;(0, 2, 2, 1, 3, 1, 12);551.1495811701393
670;(0, 2, 2, 1, 3, 2, 12);552.5127457993328
671;(0, 2, 2, 1, 3, 3, 12);554.2842589472713
672;(0, 2, 2, 2, 0, 0, 12);1566.0000958219628
673;(0, 2, 2, 2, 0, 1, 12);1567.9985729188604
674;(0, 2, 2, 2, 0, 2, 12);1569.9880040833464
675;(0, 2, 2, 2, 0, 3, 12);1571.9820330925786
676;(0, 2, 2, 2, 1, 0, 12);1197.0951247335702
677;(0, 2, 2, 2, 1, 1, 12);1199.0919090061022
678;(0, 2, 2, 2, 1, 2, 12);1200.9785333258183
679;(0, 2, 2, 2, 1, 3, 12);1202.9783758366061
680;(0, 2, 2, 2, 2, 0, 12);882.910786511741
681;(0, 2, 2, 2, 2, 1, 12);884.6572336501664
682;(0, 2, 2, 2, 2, 2, 12);886.6486449325498
683;(0, 2, 2, 2, 2, 3, 12);888.6388994340545
684;(0, 2, 2, 2, 3, 0, 12);550.6888558190965
685;(0, 2, 2, 2, 3, 1, 12);552.3095316904854
686;(0, 2, 2, 2, 3, 2, 12);554.2411931725499
687;(0, 2, 2, 2, 3, 3, 12);556.2258429063247
688;(0, 2, 2, 3, 0, 0, 12);1567.9946522656635
689;(0, 2, 2, 3, 0, 1, 12);1569.986684017532
690;(0, 2, 2, 3, 0, 2, 12);1571.983390744595
691;(0, 2, 2, 3, 0, 3, 12);1573.9819292223929
692;(0, 2, 2, 3, 1, 0, 12);1199.0296857593144
693;(0, 2, 2, 3, 1, 1, 12);1200.9886881533794
694;(0, 2, 2, 3, 1, 2, 12);1202.978404265347
695;(0, 2, 2, 3, 1, 3, 12);1204.9762563454606
696;(0, 2, 2, 3, 2, 0, 12);884.7201901464332
697;(0, 2, 2, 3, 2, 1, 12);886.6522325979184
698;(0, 2, 2, 3, 2, 2, 12);888.6414711177622
699;(0, 2, 2, 3, 2, 3, 12);890.6388965150662
700;(0, 2, 2, 3, 3, 0, 12);552.3273563493159
701;(0, 2, 2, 3, 3, 1, 12);554.2217608822509
702;(0, 2, 2, 3, 3, 2, 12);556.2159373514653
703;(0, 2, 2, 3, 3, 3, 12);558.2406718283486
704;(0, 2, 3, 0, 0, 0, 12);1556.6879537347793
705;(0, 2, 3, 0, 0, 1, 12);1552.3493811906271
706;(0, 2, 3, 0, 0, 2, 12);1553.3250893537654
707;(0, 2, 3, 0, 0, 3, 12);1554.726183777739
708;(0, 2, 3, 0, 1, 0, 12);1196.875630226102
709;(0, 2, 3, 0, 1, 1, 12);1197.8709652106577
710;(0, 2, 3, 0, 1, 2, 12);1199.6346251931086
711;(0, 2, 3, 0, 1, 3, 12);1201.6242315108839
712;(0, 2, 3, 0, 2, 0, 12);890.3778706219343
713;(0, 2, 3, 0, 2, 1, 12);887.9904358803533
714;(0, 2, 3, 0, 2, 2, 12);888.0121191425063
715;(0, 2, 3, 0, 2, 3, 12);889.4140141348934
716;(0, 2, 3, 0, 3, 0, 12);564.0366183449348
717;(0, 2, 3, 0, 3, 1, 12);560.4737618291691
718;(0, 2, 3, 0, 3, 2, 12);559.8852323900529
719;(0, 2, 3, 0, 3, 3, 12);560.6084322047045
720;(0, 2, 3, 1, 0, 0, 12);1624.8202298253502
721;(0, 2, 3, 1, 0, 1, 12);1552.6256360317716
722;(0, 2, 3, 1, 0, 2, 12);1554.6201279148302
723;(0, 2, 3, 1, 0, 3, 12);1556.5843441444622
724;(0, 2, 3, 1, 1, 0, 12);1197.7351742204191
725;(0, 2, 3, 1, 1, 1, 12);1199.7331488358257
726;(0, 2, 3, 1, 1, 2, 12);1201.6297382215885
727;(0, 2, 3, 1, 1, 3, 12);1203.551223598057
728;(0, 2, 3, 1, 2, 0, 12);886.8603104294002
729;(0, 2, 3, 1, 2, 1, 12);887.4813492722697
730;(0, 2, 3, 1, 2, 2, 12);889.2289869684038
731;(0, 2, 3, 1, 2, 3, 12);891.1755730392607
732;(0, 2, 3, 1, 3, 0, 12);556.529583877125
733;(0, 2, 3, 1, 3, 1, 12);557.656094937787
734;(0, 2, 3, 1, 3, 2, 12);559.2481627405388
735;(0, 2, 3, 1, 3, 3, 12);561.0702179311374
736;(0, 2, 3, 2, 0, 0, 12);1552.6261003527293
737;(0, 2, 3, 2, 0, 1, 12);1554.6245425285524
738;(0, 2, 3, 2, 0, 2, 12);1556.6011971860007
739;(0, 2, 3, 2, 0, 3, 12);1558.585198968454
740;(0, 2, 3, 2, 1, 0, 12);1199.7316547503442
741;(0, 2, 3, 2, 1, 1, 12);1201.7020731860873
742;(0, 2, 3, 2, 1, 2, 12);1203.5299036724473
743;(0, 2, 3, 2, 1, 3, 12);1205.5176675373311
744;(0, 2, 3, 2, 2, 0, 12);887.310474251312
745;(0, 2, 3, 2, 2, 1, 12);889.0751432734063
746;(0, 2, 3, 2, 2, 2, 12);891.0705045662347
747;(0, 2, 3, 2, 2, 3, 12);893.0645713917869
748;(0, 2, 3, 2, 3, 0, 12);557.1901355266817
749;(0, 2, 3, 2, 3, 1, 12);559.002749799229
750;(0, 2, 3, 2, 3, 2, 12);560.9676485430227
751;(0, 2, 3, 2, 3, 3, 12);562.960682853185
752;(0, 2, 3, 3, 0, 0, 12);1554.6169642403825
753;(0, 2, 3, 3, 0, 1, 12);1556.598516931582
754;(0, 2, 3, 3, 0, 2, 12);1558.5908048550837
755;(0, 2, 3, 3, 0, 3, 12);1560.5850187058636
756;(0, 2, 3, 3, 1, 0, 12);1201.545632839757
757;(0, 2, 3, 3, 1, 1, 12);1203.5206788226985
758;(0, 2, 3, 3, 1, 2, 12);1205.517973804142
759;(0, 2, 3, 3, 1, 3, 12);1207.5176583362463
760;(0, 2, 3, 3, 2, 0, 12);889.1219143493134
761;(0, 2, 3, 3, 2, 1, 12);891.0719731982853
762;(0, 2, 3, 3, 2, 2, 12);893.0660255956334
763;(0, 2, 3, 3, 2, 3, 12);895.0645629451847
764;(0, 2, 3, 3, 3, 0, 12);558.9992637979407
765;(0, 2, 3, 3, 3, 1, 12);560.9608028757622
766;(0, 2, 3, 3, 3, 2, 12);562.9937043580777
767;(0, 2, 3, 3, 3, 3, 12);564.9678584551795
768;(1, 0, 0, 0, 0, 0, 12);1629.5783302088767
769;(1, 0, 0, 0, 0, 1, 12);1612.034464274206
770;(1, 0, 0, 0, 0, 2, 12);1610.5556217010128
771;(1, 0, 0, 0, 0, 3, 12);1611.272704241575
772;(1, 0, 0, 0, 1, 0, 12);1242.2081208537136
773;(1, 0, 0, 0, 1, 1, 12);1243.6071464003255
774;(1, 0, 0, 0, 1, 2, 12);1245.5243788518976
775;(1, 0, 0, 0, 1, 3, 12);1247.3606062205915
776;(1, 0, 0, 0, 2, 0, 12);935.5805732700295
777;(1, 0, 0, 0, 2, 1, 12);925.8082666381486
778;(1, 0, 0, 0, 2, 2, 12);925.0353548979388
779;(1, 0, 0, 0, 2, 3, 12);926.4850568759547
780;(1, 0, 0, 0, 3, 0, 12);642.7678799760753
781;(1, 0, 0, 0, 3, 1, 12);613.7678166908037
782;(1, 0, 0, 0, 3, 2, 12);606.4174466440952
783;(1, 0, 0, 0, 3, 3, 12);604.8056189216991
784;(1, 0, 0, 1, 0, 0, 12);1606.5246024635808
785;(1, 0, 0, 1, 0, 1, 12);1608.5232619281041
786;(1, 0, 0, 1, 0, 2, 12);1610.5089296821493
787;(1, 0, 0, 1, 0, 3, 12);1612.5089093499028
788;(1, 0, 0, 1, 1, 0, 12);1243.576132209104
789;(1, 0, 0, 1, 1, 1, 12);1245.5733048325478
790;(1, 0, 0, 1, 1, 2, 12);1247.496260505899
791;(1, 0, 0, 1, 1, 3, 12);1249.1243607171389
792;(1, 0, 0, 1, 2, 0, 12);926.1918849343422
793;(1, 0, 0, 1, 2, 1, 12);925.0232593233088
794;(1, 0, 0, 1, 2, 2, 12);926.578511479717
795;(1, 0, 0, 1, 2, 3, 12);928.473099098642
796;(1, 0, 0, 1, 3, 0, 12);602.3768483045872
797;(1, 0, 0, 1, 3, 1, 12);601.1893441065642
798;(1, 0, 0, 1, 3, 2, 12);602.1837801052875
799;(1, 0, 0, 1, 3, 3, 12);603.8976502313902
800;(1, 0, 0, 2, 0, 0, 12);1608.5233634806414
801;(1, 0, 0, 2, 0, 1, 12);1610.524455900168
802;(1, 0, 0, 2, 0, 2, 12);1612.512748236315
803;(1, 0, 0, 2, 0, 3, 12);1614.5088828087144
804;(1, 0, 0, 2, 1, 0, 12);1245.5698806214791
805;(1, 0, 0, 2, 1, 1, 12);1247.54745744366
806;(1, 0, 0, 2, 1, 2, 12);1249.01275193034
807;(1, 0, 0, 2, 1, 3, 12);1250.9814030160826
808;(1, 0, 0, 2, 2, 0, 12);925.2197291821324
809;(1, 0, 0, 2, 2, 1, 12);926.1896132747117
810;(1, 0, 0, 2, 2, 2, 12);928.124033948085
811;(1, 0, 0, 2, 2, 3, 12);930.0782243060994
812;(1, 0, 0, 2, 3, 0, 12);600.1944178551682
813;(1, 0, 0, 2, 3, 1, 12);601.9312444295546
814;(1, 0, 0, 2, 3, 2, 12);603.8777845982529
815;(1, 0, 0, 2, 3, 3, 12);605.8460739786229
816;(1, 0, 0, 3, 0, 0, 12);1610.5089973389872
817;(1, 0, 0, 3, 0, 1, 12);1612.5133770573298
818;(1, 0, 0, 3, 0, 2, 12);1614.5096516606932
819;(1, 0, 0, 3, 0, 3, 12);1616.5090020633938
820;(1, 0, 0, 3, 1, 0, 12);1247.255828582801
821;(1, 0, 0, 3, 1, 1, 12);1249.0510058059003
822;(1, 0, 0, 3, 1, 2, 12);1250.9857209421596
823;(1, 0, 0, 3, 1, 3, 12);1253.0127106717189
824;(1, 0, 0, 3, 2, 0, 12);926.6094723804614
825;(1, 0, 0, 3, 2, 1, 12);928.1568738907846
826;(1, 0, 0, 3, 2, 2, 12);930.0890677625961
827;(1, 0, 0, 3, 2, 3, 12);932.0782051891483
828;(1, 0, 0, 3, 3, 0, 12);601.7713736956291
829;(1, 0, 0, 3, 3, 1, 12);
830;(1, 0, 0, 3, 3, 2, 12);605.8716562491375
831;(1, 0, 0, 3, 3, 3, 12);607.8582171508625
832;(1, 0, 1, 0, 0, 0, 12);1614.715524514806
833;(1, 0, 1, 0, 0, 1, 12);1602.8189497893432
834;(1, 0, 1, 0, 0, 2, 12);1603.0035466400232
835;(1, 0, 1, 0, 0, 3, 12);1604.3024256833494
836;(1, 0, 1, 0, 1, 0, 12);1244.0296105799941
837;(1, 0, 1, 0, 1, 1, 12);1245.393785028059
838;(1, 0, 1, 0, 1, 2, 12);1247.388774018005
839;(1, 0, 1, 0, 1, 3, 12);1249.2863005280642
840;(1, 0, 1, 0, 2, 0, 12);937.1982306634166
841;(1, 0, 1, 0, 2, 1, 12);927.7249475545557
842;(1, 0, 1, 0, 2, 2, 12);927.1023128481385
843;(1, 0, 1, 0, 2, 3, 12);928.4882823530825
844;(1, 0, 1, 0, 3, 0, 12);648.1590339741011
845;(1, 0, 1, 0, 3, 1, 12);615.6781688624626
846;(1, 0, 1, 0, 3, 2, 12);607.3897816579407
847;(1, 0, 1, 0, 3, 3, 12);605.3929410571376
848;(1, 0, 1, 1, 0, 0, 12);1600.0010322315954
849;(1, 0, 1, 1, 0, 1, 12);1601.9890064211945
850;(1, 0, 1, 1, 0, 2, 12);1603.9224895020802
851;(1, 0, 1, 1, 0, 3, 12);1605.9206701164044
852;(1, 0, 1, 1, 1, 0, 12);1245.3981156041104
853;(1, 0, 1, 1, 1, 1, 12);1247.3914094279594
854;(1, 0, 1, 1, 1, 2, 12);1249.3828221329184
855;(1, 0, 1, 1, 1, 3, 12);1251.0666714777558
856;(1, 0, 1, 1, 2, 0, 12);928.2209432427849
857;(1, 0, 1, 1, 2, 1, 12);927.0041846348358
858;(1, 0, 1, 1, 2, 2, 12);928.5397579595913
859;(1, 0, 1, 1, 2, 3, 12);930.4336826373661
860;(1, 0, 1, 1, 3, 0, 12);603.2747471381037
861;(1, 0, 1, 1, 3, 1, 12);601.5914144127368
862;(1, 0, 1, 1, 3, 2, 12);602.5602380254091
863;(1, 0, 1, 1, 3, 3, 12);604.2887286814693
864;(1, 0, 1, 2, 0, 0, 12);1601.9910117993413
865;(1, 0, 1, 2, 0, 1, 12);1603.9561942472442
866;(1, 0, 1, 2, 0, 2, 12);1605.9210976402587
867;(1, 0, 1, 2, 0, 3, 12);1607.9219592976824
868;(1, 0, 1, 2, 1, 0, 12);1247.3849183524324
869;(1, 0, 1, 2, 1, 1, 12);1249.1295294615584
870;(1, 0, 1, 2, 1, 2, 12);1250.9356296461963
871;(1, 0, 1, 2, 1, 3, 12);1252.9323104053005
872;(1, 0, 1, 2, 2, 0, 12);927.0943355495924
873;(1, 0, 1, 2, 2, 1, 12);928.1442944876901
874;(1, 0, 1, 2, 2, 2, 12);930.0710797724499
875;(1, 0, 1, 2, 2, 3, 12);932.0275487680085
876;(1, 0, 1, 2, 3, 0, 12);600.6935558812655
877;(1, 0, 1, 2, 3, 1, 12);602.3477451437262
878;(1, 0, 1, 2, 3, 2, 12);604.2783035786854
879;(1, 0, 1, 2, 3, 3, 12);606.2533937544566
880;(1, 0, 1, 3, 0, 0, 12);1603.9200762524074
881;(1, 0, 1, 3, 0, 1, 12);1605.919434773898
882;(1, 0, 1, 3, 0, 2, 12);1607.919746053246
883;(1, 0, 1, 3, 0, 3, 12);1609.9198848005428
884;(1, 0, 1, 3, 1, 0, 12);1249.177319332117
885;(1, 0, 1, 3, 1, 1, 12);1250.9885994256247
886;(1, 0, 1, 3, 1, 2, 12);1252.9330140323227
887;(1, 0, 1, 3, 1, 3, 12);1254.8645097054534
888;(1, 0, 1, 3, 2, 0, 12);928.531202862381
889;(1, 0, 1, 3, 2, 1, 12);930.106666512317
890;(1, 0, 1, 3, 2, 2, 12);932.0386055475208
891;(1, 0, 1, 3, 2, 3, 12);934.0274505174212
892;(1, 0, 1, 3, 3, 0, 12);602.1402598870293
