;params;AIC;RMSE
2098;(3, 1, 3, 2, 2, 2, 12);909.5012626724571;312384.5899498326
2099;(3, 1, 3, 2, 2, 3, 12);911.4608744565306;312140.4405586081
2100;(3, 1, 3, 3, 0, 0, 12);1570.5010961650314;295480.28317779413
2101;(3, 1, 3, 3, 0, 1, 12);1572.5010691395207;295491.33250996383
2102;(3, 1, 3, 3, 0, 2, 12);1574.5011804272833;295481.332621736
2103;(3, 1, 3, 3, 0, 3, 12);1576.501491475649;295488.3164427234
2104;(3, 1, 3, 3, 1, 0, 12);1226.776163553868;287890.436313553
2105;(3, 1, 3, 3, 1, 1, 12);1228.699467490067;287550.41298299463
2106;(3, 1, 3, 3, 1, 2, 12);1230.6585854972066;287448.15975558833
2107;(3, 1, 3, 3, 1, 3, 12);1232.5081866503656;286329.6733983741
2108;(3, 1, 3, 3, 2, 0, 12);907.8126021452451;315297.2957409714
2109;(3, 1, 3, 3, 2, 1, 12);909.5673795204111;313274.65223513736
2110;(3, 1, 3, 3, 2, 2, 12);911.4871200912937;311672.5131026816
2111;(3, 1, 3, 3, 2, 3, 12);913.4638742356046;312228.6393664468
2112;(3, 2, 0, 0, 0, 0, 12);1567.1482426904242;451754.4253001525
2113;(3, 2, 0, 0, 0, 1, 12);1553.3434825748543;364627.6820430891
2114;(3, 2, 0, 0, 0, 2, 12);1552.2583493589739;344867.4641921013
2115;(3, 2, 0, 0, 0, 3, 12);1553.117528070347;336452.7123630383
2116;(3, 2, 0, 0, 1, 0, 12);1192.82264984995;321293.014674344
2117;(3, 2, 0, 0, 1, 1, 12);1194.3981476839294;319555.6705911015
2118;(3, 2, 0, 0, 1, 2, 12);1196.2191796508987;319111.49005652865
2119;(3, 2, 0, 0, 1, 3, 12);1198.088397436655;318967.7382509962
2120;(3, 2, 0, 0, 2, 0, 12);882.6355103116427;452295.33401861764
2121;(3, 2, 0, 0, 2, 1, 12);873.6219429902953;358764.19118319545
2122;(3, 2, 0, 0, 2, 2, 12);873.392986075803;336335.30052080005
2123;(3, 2, 0, 0, 2, 3, 12);875.3249830218152;335386.33887129644
2124;(3, 2, 0, 1, 0, 0, 12);1620.4020614504486;320894.19667056424
2125;(3, 2, 0, 1, 0, 1, 12);1550.5984750372497;331460.158444919
2126;(3, 2, 0, 1, 0, 2, 12);1552.598454809858;331460.2507202005
2127;(3, 2, 0, 1, 0, 3, 12);1554.591471988562;331398.81099227065
2128;(3, 2, 0, 1, 1, 0, 12);1194.3552343946085;319418.536243764
2129;(3, 2, 0, 1, 1, 1, 12);1196.320922279377;319342.2545864516
2130;(3, 2, 0, 1, 1, 2, 12);1198.1862060830638;319069.3789862424
2131;(3, 2, 0, 1, 1, 3, 12);1199.9847172133043;318744.67141369305
2132;(3, 2, 0, 1, 2, 0, 12);875.3417294461394;369685.2621260734
2133;(3, 2, 0, 1, 2, 1, 12);874.0466837190468;341492.8559465854
2134;(3, 2, 0, 1, 2, 2, 12);875.3595259488694;335772.3026970634
2135;(3, 2, 0, 1, 2, 3, 12);877.3171622665647;336438.2175593649
2136;(3, 2, 0, 2, 0, 0, 12);1550.5984748581463;331460.44816859125
2137;(3, 2, 0, 2, 0, 1, 12);1552.5982245254027;331447.1511294307
2138;(3, 2, 0, 2, 0, 2, 12);1554.5977400065128;331455.62830756995
2139;(3, 2, 0, 2, 0, 3, 12);1556.5926924895427;331415.9343207831
2140;(3, 2, 0, 2, 1, 0, 12);1196.282383930349;319267.7977230636
2141;(3, 2, 0, 2, 1, 1, 12);1198.2424849167917;319195.92083421344
2142;(3, 2, 0, 2, 1, 2, 12);1199.961983038486;318461.48678868683
2143;(3, 2, 0, 2, 1, 3, 12);1201.913430139753;318510.2430363441
2144;(3, 2, 0, 2, 2, 0, 12);874.3931754634912;349544.53618764726
2145;(3, 2, 0, 2, 2, 1, 12);874.8436082847185;335450.8974845709
2146;(3, 2, 0, 2, 2, 2, 12);876.800549347048;334846.5719497028
2147;(3, 2, 0, 2, 2, 3, 12);878.7677067794278;334347.7984737162
2148;(3, 2, 0, 3, 0, 0, 12);1552.5984495181779;331459.5450174521
2149;(3, 2, 0, 3, 0, 1, 12);1554.5977072416242;331456.34020164545
2150;(3, 2, 0, 3, 0, 2, 12);1556.5977370668274;331460.49717103405
2151;(3, 2, 0, 3, 0, 3, 12);1558.5927095256854;331417.934106129
2152;(3, 2, 0, 3, 1, 0, 12);1198.0625127420979;318928.62792008306
2153;(3, 2, 0, 3, 1, 1, 12);1199.984230839175;318725.058152262
2154;(3, 2, 0, 3, 1, 2, 12);1201.919877551117;318505.52703737526
2155;(3, 2, 0, 3, 1, 3, 12);1203.906587336461;318484.43859992235
2156;(3, 2, 0, 3, 2, 0, 12);875.1646660717286;338940.13368490624
2157;(3, 2, 0, 3, 2, 1, 12);876.818523316781;335172.9975687607
2158;(3, 2, 0, 3, 2, 2, 12);878.7906841596807;334773.9301790287
2159;(3, 2, 0, 3, 2, 3, 12);880.7521842597007;334093.4087296949
2160;(3, 2, 1, 0, 0, 0, 12);1555.3976017063146;384648.4538364995
2161;(3, 2, 1, 0, 0, 1, 12);1549.0001613136324;328901.1136914977
2162;(3, 2, 1, 0, 0, 2, 12);1549.7949622496187;320595.7280325768
2163;(3, 2, 1, 0, 0, 3, 12);1551.0770068453846;314204.4248328096
2164;(3, 2, 1, 0, 1, 0, 12);1189.954686107475;303124.980188851
2165;(3, 2, 1, 0, 1, 1, 12);1190.7887171105122;298302.2191518359
2166;(3, 2, 1, 0, 1, 2, 12);1192.4888243598484;297157.187391046
2167;(3, 2, 1, 0, 1, 3, 12);1194.2475104688103;296248.7697469447
2168;(3, 2, 1, 0, 2, 0, 12);883.5234343420392;438292.0168272292
2169;(3, 2, 1, 0, 2, 1, 12);874.6781863996238;342007.0472378317
2170;(3, 2, 1, 0, 2, 2, 12);874.1202532064813;318217.6137108933
2171;(3, 2, 1, 0, 2, 3, 12);875.8605534634264;316007.40686426364
2172;(3, 2, 1, 1, 0, 0, 12);1621.3696761542294;309187.10365438514
2173;(3, 2, 1, 1, 0, 1, 12);1548.9547083676457;312452.14058907225
2174;(3, 2, 1, 1, 0, 2, 12);1550.9461984838308;312376.25626941945
2175;(3, 2, 1, 1, 0, 3, 12);1552.895436560109;311853.38995769946
2176;(3, 2, 1, 1, 1, 0, 12);1190.6742320130672;297863.0347962497
2177;(3, 2, 1, 1, 1, 1, 12);1192.6688531914265;297841.3798655298
2178;(3, 2, 1, 1, 1, 2, 12);1194.4262315249707;296939.29316965037
2179;(3, 2, 1, 1, 1, 3, 12);1195.9330236721605;295051.42127471423
2180;(3, 2, 1, 1, 2, 0, 12);874.5781204678519;338029.59372999973
2181;(3, 2, 1, 1, 2, 1, 12);874.3655703296475;318994.66273867444
2182;(3, 2, 1, 1, 2, 2, 12);875.9314064427857;316226.64462203294
2183;(3, 2, 1, 1, 2, 3, 12);877.8565280165595;316004.6437032255
2184;(3, 2, 1, 2, 0, 0, 12);1548.9547667883785;312447.3151045098
2185;(3, 2, 1, 2, 0, 1, 12);1550.9545143244002;312377.4493866364
2186;(3, 2, 1, 2, 0, 2, 12);1552.9204179950489;312137.8049542285
2187;(3, 2, 1, 2, 0, 3, 12);1554.8950908291015;311849.6305781193
2188;(3, 2, 1, 2, 1, 0, 12);1192.6617169971455;297810.63291097234
2189;(3, 2, 1, 2, 1, 1, 12);1194.5869899486363;297544.56382501725
2190;(3, 2, 1, 2, 1, 2, 12);1195.961448940644;295023.29823435703
2191;(3, 2, 1, 2, 1, 3, 12);1197.7878140845037;294430.3881096686
2192;(3, 2, 1, 2, 2, 0, 12);874.1419723133132;324566.7313370036
2193;(3, 2, 1, 2, 2, 1, 12);875.5686462319917;317721.1059455298
2194;(3, 2, 1, 2, 2, 2, 12);877.5569548878187;317768.86371862463
2195;(3, 2, 1, 2, 2, 3, 12);879.5130886856657;316987.09107516624
2196;(3, 2, 1, 3, 0, 0, 12);1550.9435660308814;312374.17520888866
2197;(3, 2, 1, 3, 0, 1, 12);1552.9175688835267;312120.9251036943
2198;(3, 2, 1, 3, 0, 2, 12);1554.9074330197072;312019.6916849946
2199;(3, 2, 1, 3, 0, 3, 12);1556.895092540251;311852.54513519193
2200;(3, 2, 1, 3, 1, 0, 12);1193.950421930632;295164.7519957722
2201;(3, 2, 1, 3, 1, 1, 12);1195.828888187287;294636.5710301057
2202;(3, 2, 1, 3, 1, 2, 12);1197.7954904511985;294481.5074560191
2203;(3, 2, 1, 3, 1, 3, 12);1199.7872357984156;294432.7234895267
2204;(3, 2, 1, 3, 2, 0, 12);875.7540251541602;320194.8632863088
2205;(3, 2, 1, 3, 2, 1, 12);877.5640734015069;317773.32592225133
2206;(3, 2, 1, 3, 2, 2, 12);879.5686347743051;317730.6182037382
2207;(3, 2, 1, 3, 2, 3, 12);881.5130643693633;316992.99347352434
2208;(3, 2, 2, 0, 0, 0, 12);1552.9788039670188;378916.1384764156
2209;(3, 2, 2, 0, 0, 1, 12);1543.808172472803;325828.26104650245
2210;(3, 2, 2, 0, 0, 2, 12);1544.4504571524612;319262.94417431485
2211;(3, 2, 2, 0, 0, 3, 12);1545.653153972988;314026.6039904024
2212;(3, 2, 2, 0, 1, 0, 12);1191.5477191270288;301232.5167141222
2213;(3, 2, 2, 0, 1, 1, 12);1192.6131422292945;297102.46708931884
2214;(3, 2, 2, 0, 1, 2, 12);1194.3811319225256;296223.57340490166
2215;(3, 2, 2, 0, 1, 3, 12);1196.2178030623465;295607.3107519453
2216;(3, 2, 2, 0, 2, 0, 12);885.0877641394085;432608.6477613084
2217;(3, 2, 2, 0, 2, 1, 12);877.1197330234784;339374.50669638603
2218;(3, 2, 2, 0, 2, 2, 12);876.8086662176125;317000.1122927159
2219;(3, 2, 2, 0, 2, 3, 12);878.5933050973169;315355.5679600355
2220;(3, 2, 2, 1, 0, 0, 12);1616.9382452268355;321031.077013916
2221;(3, 2, 2, 1, 0, 1, 12);1542.5606621244503;308917.15300643595
2222;(3, 2, 2, 1, 0, 2, 12);1544.543166906426;308919.58834931493
2223;(3, 2, 2, 1, 0, 3, 12);1546.4264699176501;308435.83339990216
2224;(3, 2, 2, 1, 1, 0, 12);1192.5213570166568;296746.2588393229
2225;(3, 2, 2, 1, 1, 1, 12);1194.512030606524;296714.5770744341
2226;(3, 2, 2, 1, 1, 2, 12);1196.3386635207576;296081.22159945586
2227;(3, 2, 2, 1, 1, 3, 12);1197.989980856964;294704.16451075464
2228;(3, 2, 2, 1, 2, 0, 12);877.1330742836883;337928.68546381145
2229;(3, 2, 2, 1, 2, 1, 12);877.0630900823493;318706.16924234
2230;(3, 2, 2, 1, 2, 2, 12);878.6553161187849;315593.64741075726
2231;(3, 2, 2, 1, 2, 3, 12);880.5869252683079;315280.94895207183
2232;(3, 2, 2, 2, 0, 0, 12);1542.5606794430078;308917.3074176404
2233;(3, 2, 2, 2, 0, 1, 12);1544.5451049252017;308763.4265706935
2234;(3, 2, 2, 2, 0, 2, 12);1546.5501089375493;308865.5973776352
2235;(3, 2, 2, 2, 0, 3, 12);1548.5264195111836;308498.0585121949
2236;(3, 2, 2, 2, 1, 0, 12);1194.5012571554237;296675.91457229183
2237;(3, 2, 2, 2, 1, 1, 12);1196.4474188248876;296497.7291867517
2238;(3, 2, 2, 2, 1, 2, 12);1198.0141542071467;294696.8053817857
2239;(3, 2, 2, 2, 1, 3, 12);1199.8845721333232;294217.6320963653
2240;(3, 2, 2, 2, 2, 0, 12);876.8905192632222;324564.204362991
2241;(3, 2, 2, 2, 2, 1, 12);878.337130917315;316466.4328838401
2242;(3, 2, 2, 2, 2, 2, 12);880.3322757007826;316656.0891444321
2243;(3, 2, 2, 2, 2, 3, 12);882.2935843302395;315936.39696185366
2244;(3, 2, 2, 3, 0, 0, 12);1544.5377168667821;308957.9559988965
2245;(3, 2, 2, 3, 0, 1, 12);1546.541414795854;308796.4415468925
2246;(3, 2, 2, 3, 0, 2, 12);1548.5243894988466;308701.9728406449
2247;(3, 2, 2, 3, 0, 3, 12);1550.4492224962326;308467.8957046446
2248;(3, 2, 2, 3, 1, 0, 12);1196.0278998579442;294880.30428497464
2249;(3, 2, 2, 3, 1, 1, 12);1197.9262030787208;294426.7197889422
2250;(3, 2, 2, 3, 1, 2, 12);1199.8931543929207;294265.5992700281
2251;(3, 2, 2, 3, 1, 3, 12);1201.8845642632843;294218.71686866303
2252;(3, 2, 2, 3, 2, 0, 12);878.5097196412146;318912.7741145206
2253;(3, 2, 2, 3, 2, 1, 12);880.335151307185;316563.8914396584
2254;(3, 2, 2, 3, 2, 2, 12);882.3369164280404;316424.8646691273
2255;(3, 2, 2, 3, 2, 3, 12);884.2934291472045;315926.60076178744
2256;(3, 2, 3, 0, 0, 0, 12);1549.8574457854168;365030.4507382166
2257;(3, 2, 3, 0, 0, 1, 12);1540.9605580968428;318756.3640953684
2258;(3, 2, 3, 0, 0, 2, 12);1541.095244903708;307303.52130534506
2259;(3, 2, 3, 0, 0, 3, 12);1541.9805444702272;301435.41369278886
2260;(3, 2, 3, 0, 1, 0, 12);1192.6672711607948;299278.6506303546
2261;(3, 2, 3, 0, 1, 1, 12);1194.082495596496;296571.64042015077
2262;(3, 2, 3, 0, 1, 2, 12);1195.8724803008322;295893.8570333869
2263;(3, 2, 3, 0, 1, 3, 12);1197.7972813237407;295542.8533420865
2264;(3, 2, 3, 0, 2, 0, 12);882.6586537051788;409401.5484137997
2265;(3, 2, 3, 0, 2, 1, 12);878.0103945620854;339610.81658015354
2266;(3, 2, 3, 0, 2, 2, 12);878.1916360262226;317523.33177793137
2267;(3, 2, 3, 0, 2, 3, 12);880.0827899211234;315513.3315779265
2268;(3, 2, 3, 1, 0, 0, 12);1610.6373857427338;305189.52246704727
2269;(3, 2, 3, 1, 0, 1, 12);1539.6386363489728;298588.3912768159
2270;(3, 2, 3, 1, 0, 2, 12);1541.623485609009;298412.8215883919
2271;(3, 2, 3, 1, 0, 3, 12);1543.5679971665586;298082.91862898227
2272;(3, 2, 3, 1, 1, 0, 12);1194.0141418459036;296319.9968411926
2273;(3, 2, 3, 1, 1, 1, 12);1195.9834278176406;296253.8230410632
2274;(3, 2, 3, 1, 1, 2, 12);1197.8522557787098;295807.2015729088
2275;(3, 2, 3, 1, 1, 3, 12);1199.649061231339;294891.3883628034
2276;(3, 2, 3, 1, 2, 0, 12);878.3290374411652;340670.8539084406
2277;(3, 2, 3, 1, 2, 1, 12);878.4819667049536;320133.24606600904
2278;(3, 2, 3, 1, 2, 2, 12);880.1184607344996;316080.36697040347
2279;(3, 2, 3, 1, 2, 3, 12);882.0665276991706;315441.55217284843
2280;(3, 2, 3, 2, 0, 0, 12);1539.6386382423764;298587.87517613755
2281;(3, 2, 3, 2, 0, 1, 12);1541.6312194967468;298510.3046301671
2282;(3, 2, 3, 2, 0, 2, 12);1543.5946957215538;298184.21259233
2283;(3, 2, 3, 2, 0, 3, 12);1545.5689642862123;298107.48447823955
2284;(3, 2, 3, 2, 1, 0, 12);1195.9505176122768;296179.92801293836
2285;(3, 2, 3, 2, 1, 1, 12);1197.9100958423633;296045.7259133726
2286;(3, 2, 3, 2, 1, 2, 12);1199.669899544697;294893.94811169856
2287;(3, 2, 3, 2, 1, 3, 12);1201.5822561073194;294537.699335399
2288;(3, 2, 3, 2, 2, 0, 12);878.5420784529243;330642.24863294174
2289;(3, 2, 3, 2, 2, 1, 12);878.6249309403621;315266.2000015594
2290;(3, 2, 3, 2, 2, 2, 12);880.5416716985026;318496.16108852334
2291;(3, 2, 3, 2, 2, 3, 12);882.5426313944616;316656.00869477243
2292;(3, 2, 3, 3, 0, 0, 12);1541.6212783595558;298374.99241776165
2293;(3, 2, 3, 3, 0, 1, 12);1543.5903930909503;298146.18924722704
2294;(3, 2, 3, 3, 0, 2, 12);1545.5815767038168;298086.0669524433
2295;(3, 2, 3, 3, 0, 3, 12);1547.5686724460845;298080.7694498743
2296;(3, 2, 3, 3, 1, 0, 12);1197.7192941217522;295181.72611052403
2297;(3, 2, 3, 3, 1, 1, 12);1199.6199068278313;294728.60367864574
2298;(3, 2, 3, 3, 1, 2, 12);1201.5895613415692;294575.62767904776
2299;(3, 2, 3, 3, 1, 3, 12);1203.5823626528252;294574.30832132243
2300;(3, 2, 3, 3, 2, 0, 12);878.6542910535156;318425.03681272315
2301;(3, 2, 3, 3, 2, 1, 12);880.5469187412235;317854.3553769108
2302;(3, 2, 3, 3, 2, 2, 12);882.6228137325608;314813.92178266356
2303;(3, 2, 3, 3, 2, 3, 12);884.5137396400584;318325.13686177845
